id_seqpos,reactivity,deg_Mg_pH10,deg_Mg_50C
id_99be2bfb2_0,0.8510878,0.5556813,0.67415357
id_99be2bfb2_7,-0.106045276,0.22090225,0.022123948
id_99be2bfb2_15,0.0045830593,0.4371367,0.1876505
id_99be2bfb2_17,0.17051138,0.21344338,0.075164475
id_99be2bfb2_22,-0.010947848,0.2374051,-0.10173932
id_99be2bfb2_26,0.029735405,0.07659835,-0.09613171
id_99be2bfb2_44,0.018822419,0.13427073,-0.008201028
id_99be2bfb2_50,0.021890853,0.051566694,-0.06903715
id_99be2bfb2_53,0.009983412,0.11625438,0.07880802
id_99be2bfb2_54,-0.041786283,0.010414442,0.041050356
id_99be2bfb2_56,0.7118477,0.38602018,0.6265148
id_99be2bfb2_57,1.2048159,2.4578502,2.002113
id_99bf3ab8b_8,0.24270228,0.16273753,0.17530021
id_99bf3ab8b_10,0.28303608,0.43188494,0.43952805
id_99bf3ab8b_22,0.06265355,0.26315972,0.19051613
id_99bf3ab8b_27,0.106169015,0.2837269,0.22799669
id_99bf3ab8b_32,0.5513112,0.4553987,0.60349584
id_99bf3ab8b_38,1.0197705,0.45880553,0.4321327
id_99bf3ab8b_39,0.6285414,0.39560968,0.49926078
id_99bf3ab8b_40,0.09355179,0.2903148,0.37590536
id_99bf3ab8b_42,0.45161963,0.56197536,0.63283986
id_99bf3ab8b_46,0.27324823,0.2780022,0.33901381
id_99bf3ab8b_48,0.19319126,0.093844205,0.081082955
id_99bf3ab8b_49,0.444031,0.25578102,0.27494493
id_99bf3ab8b_50,0.9092729,0.2814473,0.29752156
id_99bf3ab8b_54,0.27320233,0.13740596,0.13558112
id_99bf3ab8b_56,0.2067843,0.12711342,0.054744467
id_99bf3ab8b_59,0.07273248,0.06466401,0.035036348
id_99bf3ab8b_63,0.14236088,0.3654943,0.44541746
id_99bf3ab8b_66,0.16179365,0.16868114,0.13734998
id_99bf3ab8b_67,0.099992834,0.111110374,0.15737298
id_99d1db007_1,0.94029623,0.6398975,0.92722857
id_99d1db007_3,0.7411781,0.11732879,0.47802085
id_99d1db007_8,0.37704334,0.24140584,0.3024317
id_99d1db007_10,0.55106175,0.44540897,0.7365505
id_99d1db007_11,0.6638793,0.24432187,0.25996268
id_99d1db007_12,0.3333781,0.071570896,0.11868459
id_99d1db007_19,0.28562403,0.018346358,0.12912811
id_99d1db007_20,0.43317404,0.4193094,0.7392886
id_99d1db007_21,0.39347893,0.13795592,0.17400636
id_99d1db007_24,0.46329567,0.16039318,0.30160034
id_99d1db007_33,0.4412578,0.1236971,0.26211497
id_99d1db007_38,0.4458033,0.38631347,0.6593035
id_99d1db007_42,0.59457326,0.15280575,0.19804072
id_99d1db007_46,0.24034978,0.19328058,0.4089028
id_99d1db007_51,0.42009008,0.17920984,0.29662663
id_99d1db007_53,0.5825957,0.22364056,0.40709352
id_99d1db007_56,0.3731912,0.56944364,1.0290332
id_99e34ad3f_5,0.84278435,0.5579448,0.5787048
id_99e34ad3f_14,0.69841224,0.26999596,0.5657415
id_99e34ad3f_15,0.61481565,0.39366746,0.5381389
id_99e34ad3f_27,0.58108836,0.04912636,0.06956699
id_99e34ad3f_31,1.3372709,0.40966552,0.5021829
id_99e34ad3f_34,0.16346966,-0.0011042057,-0.266953
id_99e34ad3f_54,0.8036814,0.68909115,0.7793747
id_99e34ad3f_62,0.8703844,0.9709499,1.0714453
id_99e34ad3f_63,0.6392358,0.43485844,0.4553486
id_99e34ad3f_65,0.6860434,0.71922493,0.89667195
id_9a052b0aa_5,0.675713,1.2287596,1.4534329
id_9a052b0aa_7,0.192362,0.49268195,0.65052575
id_9a052b0aa_11,0.26700935,0.4154895,0.38731605
id_9a052b0aa_21,0.10926499,0.2539808,0.081724264
id_9a052b0aa_23,0.21684158,0.33962584,0.35169634
id_9a052b0aa_26,0.25964805,0.4626082,0.43702665
id_9a052b0aa_37,0.7565169,0.86580455,0.8536208
id_9a052b0aa_39,0.28093883,0.6257433,0.63373935
id_9a052b0aa_46,0.39549106,0.3223871,0.20365644
id_9a052b0aa_49,0.47454154,0.8497042,0.66953325
id_9a2489b3a_2,1.0586355,0.9872602,1.1667998
id_9a2489b3a_12,0.34465164,0.3792161,-0.03922139
id_9a2489b3a_14,1.463352,0.9983975,0.90014637
id_9a2489b3a_15,0.88451606,1.0374349,0.866783
id_9a2489b3a_23,-0.15028334,0.31688443,0.12511723
id_9a2489b3a_25,0.2310734,0.937935,0.47221938
id_9a2489b3a_27,-0.14838454,0.5188582,0.19395909
id_9a2489b3a_29,-0.11735836,0.15526606,0.14197242
id_9a2489b3a_30,-0.08678698,0.17145936,-0.15000826
id_9a2489b3a_32,-0.10487542,0.23723686,-0.11755363
id_9a2489b3a_33,0.2964679,0.31545392,0.10860759
id_9a2489b3a_39,-0.17048496,0.4764947,0.07469082
id_9a2489b3a_40,-0.040838737,-0.036122058,-0.13630213
id_9a2489b3a_48,-0.017089924,0.032418482,-0.16225085
id_9a2489b3a_50,-0.085898444,0.20728701,0.22709772
id_9a2489b3a_61,0.05227736,0.11006282,-0.15592529
id_9a47697ea_0,0.69376117,0.6642796,0.5705026
id_9a47697ea_1,1.9014322,2.6579058,2.6108937
id_9a47697ea_3,1.4124333,0.8908222,1.50263
id_9a47697ea_4,1.1960925,0.76475793,0.75469655
id_9a47697ea_11,0.6676128,0.7006769,0.5979743
id_9a47697ea_12,0.4131888,0.45043197,0.44465217
id_9a47697ea_13,0.32203376,0.2692265,0.22169022
id_9a47697ea_16,0.5940511,0.48033848,0.31501728
id_9a47697ea_18,0.6343242,0.35186613,0.21703583
id_9a47697ea_22,0.21066424,0.405053,0.412234
id_9a47697ea_32,0.6060343,0.28991637,0.23276703
id_9a47697ea_33,0.28812748,0.4928276,0.5110671
id_9a47697ea_35,0.9523442,1.132871,0.9858469
id_9a47697ea_36,0.77812594,0.402739,0.43777975
id_9a47697ea_39,0.127665,0.11597233,0.020080704
id_9a47697ea_44,0.6813371,0.49556488,0.2937075
id_9a47697ea_56,0.049605943,0.12250642,0.08486004
id_9a47697ea_58,0.38269773,0.3160927,0.38580826
id_9a47697ea_60,0.20878318,0.21241511,0.23061837
id_9a8ac9254_10,0.07979469,0.404956,0.40847787
id_9a8ac9254_14,-0.25345066,0.16468237,-0.10178802
id_9a8ac9254_19,1.2769024,0.94382423,0.26766688
id_9a8ac9254_25,-0.122793436,0.45676938,-0.068343826
id_9a8ac9254_35,-0.049009673,0.3077859,0.13478108
id_9a8ac9254_40,0.124736205,0.016708495,-0.1381969
id_9a8ac9254_42,-0.2429407,-0.27546054,0.24513318
id_9a8ac9254_45,0.106058255,0.29337662,0.29723725
id_9a8ac9254_47,-0.11850208,-0.07014383,-0.0035843789
id_9a8ac9254_51,0.61608225,0.30352217,0.28788137
id_9a8ac9254_59,-0.14522669,0.12532344,-0.07749075
id_9a8ac9254_66,0.11167643,0.36331636,0.30340868
id_9aa2e44c7_7,0.5156176,0.32964048,0.0677427
id_9aa2e44c7_8,0.7458348,0.6417263,0.6105632
id_9aa2e44c7_9,0.606857,0.1756075,0.10332562
id_9aa2e44c7_10,0.62054425,0.17314199,0.35142764
id_9aa2e44c7_15,0.3992688,0.5070271,0.4521742
id_9aa2e44c7_22,0.038184203,0.7412856,0.5527337
id_9aa2e44c7_25,0.5441051,0.41074598,0.36802626
id_9aa2e44c7_50,1.1687479,1.9826963,1.379739
id_9aa2e44c7_58,0.0903643,0.20031738,0.21825516
id_9aa2e44c7_63,0.20852529,0.29045153,0.3578745
id_9aa2e44c7_64,0.4237804,0.60758024,0.59671324
id_9aa2e44c7_66,0.52739334,0.6224483,0.6519871
id_9ab4463a9_4,0.5699392,0.53731227,0.59017074
id_9ab4463a9_6,0.21498086,0.5218013,0.7153029
id_9ab4463a9_8,0.56391263,1.3229876,1.3807997
id_9ab4463a9_16,0.5303323,0.92340547,1.3243829
id_9ab4463a9_20,1.2151189,2.3619702,2.140599
id_9ab4463a9_21,0.76581275,1.2425262,1.1275978
id_9ab4463a9_30,0.2562184,0.27994323,0.26845485
id_9ab4463a9_42,0.5724626,1.2090082,1.167105
id_9ab4463a9_45,0.25002038,0.40975842,0.56711787
id_9ab4463a9_52,0.5410623,0.5706436,0.615073
id_9ab4463a9_57,0.005836127,0.08919633,0.054570477
id_9ab4463a9_62,0.469902,0.21243928,0.18268627
id_9ab4463a9_67,0.28190243,0.42865556,0.27079505
id_9adb8d1e9_4,0.36599034,0.87055653,0.72436184
id_9adb8d1e9_9,-0.101256885,0.67819375,0.35751626
id_9adb8d1e9_10,0.2877672,0.54254276,0.190957
id_9adb8d1e9_14,0.6813266,0.5789185,0.35388026
id_9adb8d1e9_24,0.6230321,0.84124213,0.8667218
id_9adb8d1e9_25,0.47360608,0.3041449,0.47616032
id_9adb8d1e9_26,0.13121584,0.5008181,0.1419436
id_9adb8d1e9_28,0.5826132,0.4052911,0.37065262
id_9adb8d1e9_43,-0.12154214,0.14813559,0.39803848
id_9adb8d1e9_44,0.7774709,0.59541357,0.40583697
id_9adb8d1e9_53,0.050226998,0.4292261,0.4545015
id_9adb8d1e9_57,0.017308261,0.24744688,0.31560427
id_9adb8d1e9_61,0.71191096,0.45669904,0.6275091
id_9af3fe531_0,0.97029287,1.0999386,0.5723523
id_9af3fe531_8,0.4074081,0.5098329,0.18116188
id_9af3fe531_16,0.16989139,0.26763567,0.20670637
id_9af3fe531_17,0.060643684,0.2831483,0.045941487
id_9af3fe531_20,1.4627359,1.1138375,0.869497
id_9af3fe531_23,0.011885611,0.19821896,-0.03067485
id_9af3fe531_25,0.7025052,0.37989387,0.32074565
id_9af3fe531_38,0.7968545,0.3574924,0.36069885
id_9af3fe531_48,0.6110493,0.3510565,0.2782528
id_9af3fe531_50,0.19030696,0.054736476,0.34081918
id_9af3fe531_52,0.46837917,0.3432476,0.19909647
id_9af3fe531_61,0.63815504,0.6282803,0.745824
id_9af3fe531_64,0.020902788,0.21310161,0.28286442
id_9af3fe531_67,0.19522338,0.2995806,0.15455781
id_9af4087f3_5,0.80698067,1.8163965,1.7134037
id_9af4087f3_15,0.43656597,0.81297827,0.71084386
id_9af4087f3_18,0.19067918,0.39525193,0.32849464
id_9af4087f3_32,-0.01514103,0.33394638,0.21138583
id_9af4087f3_33,0.19340093,0.14702964,0.12994166
id_9af4087f3_38,0.033700664,0.48042947,0.20692073
id_9af4087f3_39,0.18284282,0.15613857,0.1706449
id_9af4087f3_42,-0.0055486606,0.07568205,-0.020413434
id_9af4087f3_43,0.003980924,0.10804215,-0.0019111872
id_9af4087f3_47,0.13186245,0.20551912,0.10251189
id_9af4087f3_57,0.12769446,0.11606117,0.08657789
id_9af4087f3_58,0.19559634,0.3012945,0.09002842
id_9af4087f3_62,0.13974401,0.033702295,0.08007004
id_9af4087f3_63,0.053259857,0.3088903,0.32161653
id_9b04d857d_6,0.023356866,0.2783252,0.15905462
id_9b04d857d_17,0.8709428,0.871574,0.89482
id_9b04d857d_31,0.30628526,0.29513592,0.14495753
id_9b04d857d_43,0.15323573,0.29852778,0.3028899
id_9b04d857d_44,0.17912056,0.3196959,0.19623992
id_9b04d857d_45,0.095967755,0.24829023,0.20238224
id_9b04d857d_50,0.08981367,0.25213644,0.12061959
id_9b04d857d_51,0.13684809,0.30108395,0.21671624
id_9b04d857d_55,0.14213677,0.44587463,0.34240797
id_9b04d857d_56,0.04599494,0.12328427,0.07042373
id_9b04d857d_58,0.22691411,0.30970836,0.31409052
id_9b04d857d_60,0.56546736,0.30335754,0.38221493
id_9b04d857d_66,0.01393782,0.11908387,0.07256625
id_9b05dfab4_0,0.2852795,0.36007118,0.061089583
id_9b05dfab4_1,1.822358,2.4963012,2.0285876
id_9b05dfab4_9,-0.090448245,0.2756473,-0.22748175
id_9b05dfab4_21,-0.0074318433,0.12712659,0.26231167
id_9b05dfab4_22,0.13896039,0.7235419,0.101846114
id_9b05dfab4_24,-0.04665155,0.46014243,-0.10536544
id_9b05dfab4_32,-0.06328315,-0.12211038,-0.18331443
id_9b05dfab4_33,-0.10588707,-0.14074752,-0.20628485
id_9b05dfab4_41,0.1497041,0.08889847,-0.20532398
id_9b05dfab4_45,1.8506031,0.7984507,0.71593845
id_9b05dfab4_47,0.81593764,0.71052104,0.41336405
id_9b05dfab4_49,0.20741192,0.794214,0.5499332
id_9b05dfab4_52,0.21154657,0.43518937,0.2819389
id_9b05dfab4_56,0.2450564,0.28427958,0.19435889
id_9b05dfab4_65,0.478675,0.7001788,0.3522649
id_9b4f08d67_5,0.24382941,-0.22335997,0.018231578
id_9b4f08d67_10,0.43542454,0.30579424,0.08714183
id_9b4f08d67_22,0.2685457,-0.054060753,-0.0046215965
id_9b4f08d67_24,0.26035178,0.05279837,-0.04605052
id_9b4f08d67_32,0.2989744,-0.0038234869,-0.06562775
id_9b4f08d67_33,0.25797218,0.03918745,-0.13319029
id_9b4f08d67_46,2.901383,1.5904738,-0.5960243
id_9b4f08d67_49,0.56774145,0.8124224,0.09352816
id_9b4f08d67_55,0.21423723,0.4200865,1.2788101
id_9b4f08d67_62,0.7460083,0.8206791,0.9632027
id_9b4f08d67_67,1.1047693,0.95878315,0.7461788
id_9baa5b2b1_0,1.0782677,1.0595014,0.18885109
id_9baa5b2b1_6,0.0717675,0.5427227,0.16366065
id_9baa5b2b1_11,0.10510472,0.54040265,0.25520876
id_9baa5b2b1_16,0.55206764,0.47704074,-0.06344105
id_9baa5b2b1_18,0.15614286,0.73091054,0.34250483
id_9baa5b2b1_19,0.10773726,0.3670526,-0.073986486
id_9baa5b2b1_20,0.29787838,0.5884526,0.37981686
id_9baa5b2b1_23,0.7627092,0.9589826,0.41604263
id_9baa5b2b1_35,0.047859043,0.55113626,0.17706369
id_9baa5b2b1_40,0.13510813,0.8348685,0.5540678
id_9baa5b2b1_43,1.0263338,1.1535385,1.3215013
id_9baa5b2b1_52,0.08886766,0.1248945,0.24448071
id_9baa5b2b1_56,1.2272859,0.26972783,0.18392257
id_9baa5b2b1_57,0.48450178,0.56440395,0.32064185
id_9bb9614db_4,0.63803774,0.5321288,0.64284724
id_9bb9614db_6,-0.045362208,0.12659326,0.04296759
id_9bb9614db_10,-0.0302989,-0.0043678875,-0.0077026165
id_9bb9614db_12,0.014370218,0.117761284,0.006387837
id_9bb9614db_13,0.007148381,0.18920814,0.099142335
id_9bb9614db_17,0.031382304,0.6062763,0.44973975
id_9bb9614db_20,1.1589826,0.9310066,0.81798047
id_9bb9614db_25,0.00083257235,0.16405109,0.05599543
id_9bb9614db_26,0.013773743,0.21421368,0.079273224
id_9bb9614db_29,0.34199384,0.38634408,0.46343124
id_9bb9614db_36,1.1866822,2.0918257,1.940179
id_9bb9614db_39,0.88114816,0.52501327,0.603494
id_9bb9614db_45,0.088881224,0.29752848,0.12393283
id_9bb9614db_51,0.046469644,0.08651971,0.049132027
id_9bb9614db_54,0.011958289,0.094278656,0.036916688
id_9bb9614db_59,0.07262456,0.26971552,0.11413923
id_9bb9614db_62,0.0040444266,0.06453709,0.002525585
id_9bb9614db_64,0.0758733,0.40708905,0.37170362
id_9bb9614db_65,0.5849855,0.93209004,0.9546878
id_9bb9614db_67,0.11341108,0.30508086,0.24026121
id_9bc95044e_2,1.1622443,0.78871876,1.0015533
id_9bc95044e_13,0.21103635,0.32964495,0.3006338
id_9bc95044e_15,0.12475596,0.31810644,0.2545664
id_9bc95044e_16,0.89782345,1.2046733,1.0470568
id_9bc95044e_23,0.29044944,0.30397937,0.24093474
id_9bc95044e_28,0.33397937,0.9091132,0.75328875
id_9bc95044e_35,1.0825825,0.71031576,0.6794423
id_9bc95044e_45,0.49601987,0.4196652,0.34525374
id_9bc95044e_52,0.79861194,0.9626696,0.86369395
id_9bc95044e_58,0.14975102,0.20231485,0.13385643
id_9bc95044e_65,0.6869795,0.95614237,0.9259547
id_9bdb90d72_2,0.9585525,0.31386742,0.76803374
id_9bdb90d72_11,-0.06926279,0.44271946,0.19978376
id_9bdb90d72_25,0.2391463,0.59507555,0.74807626
id_9bdb90d72_28,0.37135804,0.36021158,0.29039672
id_9bdb90d72_38,0.53381974,0.5357351,0.31754324
id_9bdb90d72_48,-0.075704075,0.17828435,0.1637858
id_9bdb90d72_54,-0.14583413,0.22876963,-0.044322573
id_9bdb90d72_59,-0.16179402,0.16149905,-0.0734927
id_9bdb90d72_60,-0.13541576,0.13573988,-0.10823492
id_9bdb90d72_66,-0.18094108,0.42554018,0.521738
id_9be50a1ef_3,0.87615865,0.50711197,0.71374804
id_9be50a1ef_4,0.76252365,1.2179338,1.2035964
id_9be50a1ef_10,0.10952195,0.36293808,0.29281372
id_9be50a1ef_21,-0.011919388,0.029473988,0.10030628
id_9be50a1ef_25,0.9516514,0.82182896,0.41761974
id_9be50a1ef_31,-0.02963494,0.42125902,0.18128628
id_9be50a1ef_34,0.43121156,0.5214548,0.45478675
id_9be50a1ef_39,-0.02111679,0.27780846,0.23226273
id_9be50a1ef_40,0.0020585086,0.06547244,-0.014194188
id_9be50a1ef_41,0.00932331,0.14985569,-0.10244262
id_9be50a1ef_42,-0.040260002,0.32726917,0.021432886
id_9be50a1ef_45,0.33341128,0.6032109,0.48919556
id_9be50a1ef_58,0.46954402,0.7598539,0.831168
id_9be50a1ef_59,0.8775589,0.8497102,1.0105833
id_9be50a1ef_67,0.256713,0.69557136,0.5028791
id_9bfbe9f81_1,0.866193,0.9891722,1.5661995
id_9bfbe9f81_3,0.648923,0.26087683,1.025058
id_9bfbe9f81_4,0.58078486,0.18723166,0.6303496
id_9bfbe9f81_9,0.4655244,0.43898916,0.9268771
id_9bfbe9f81_11,0.16017936,0.23508462,0.5396098
id_9bfbe9f81_14,0.45793706,0.18682058,0.25312963
id_9bfbe9f81_15,0.48169258,0.6096151,1.1739359
id_9bfbe9f81_16,0.11546405,0.13198996,0.36737478
id_9bfbe9f81_23,0.5965664,0.3569703,0.5961164
id_9bfbe9f81_28,0.14467534,0.30342036,0.5350243
id_9bfbe9f81_33,0.3248,0.29415783,0.5817506
id_9bfbe9f81_36,0.54390496,0.26033226,0.54068303
id_9bfbe9f81_39,0.23581001,0.2395227,0.6060227
id_9bfbe9f81_44,0.025909975,0.13589358,0.2942325
id_9bfbe9f81_60,0.22143959,0.2651276,0.45736173
id_9bfbe9f81_61,0.48945376,0.27196378,0.70232934
id_9c3653d8d_0,0.5128045,0.46561465,0.6007922
id_9c3653d8d_2,0.88691586,0.11427724,0.34593636
id_9c3653d8d_3,1.015771,1.1532694,1.5968523
id_9c3653d8d_6,-0.019864561,0.31797114,0.25995424
id_9c3653d8d_7,-0.029593268,0.25521073,0.14672299
id_9c3653d8d_9,-0.029943295,0.14862633,-0.013462727
id_9c3653d8d_20,-0.012649912,0.10127597,0.008841201
id_9c3653d8d_22,-0.037496295,0.13358572,0.009786656
id_9c3653d8d_26,0.40479168,0.88872695,0.8482532
id_9c3653d8d_28,0.40205798,0.4255436,0.49873373
id_9c3653d8d_29,0.09584305,0.31477395,0.5601993
id_9c3653d8d_31,0.023014449,0.19144556,0.06916617
id_9c3653d8d_33,-0.015674999,0.048189286,0.02056533
id_9c3653d8d_37,0.36313692,0.5139789,0.4368125
id_9c3653d8d_40,0.047619935,0.13102186,0.016857404
id_9c3653d8d_47,0.20455663,0.14381911,0.23973437
id_9c3653d8d_48,0.077119514,0.1718006,0.024502978
id_9c3653d8d_50,0.035202563,0.31760594,0.16473329
id_9c3653d8d_65,0.017198732,0.074681625,0.04605056
id_9c7daea1a_2,1.261013,0.4480033,1.0618199
id_9c7daea1a_10,0.75728035,0.7651322,0.6508002
id_9c7daea1a_12,-0.019422157,0.74003214,0.53194755
id_9c7daea1a_16,-0.01422838,0.260229,0.729791
id_9c7daea1a_17,1.3825687,0.54337865,0.34335825
id_9c7daea1a_23,0.8385659,0.59872997,0.4533404
id_9c7daea1a_27,0.21626592,0.46844742,0.21279398
id_9c7daea1a_40,0.17775601,-0.054688133,-0.07437171
id_9c7daea1a_43,0.18457586,0.11848839,0.33229953
id_9c7daea1a_49,0.3655019,0.6833279,0.47557214
id_9c7daea1a_52,0.6221729,0.36082456,0.32541147
id_9c7daea1a_53,0.62978756,0.3933781,0.27151024
id_9c7daea1a_55,0.03393277,-0.025243338,0.037362885
id_9c7daea1a_57,0.5834299,0.7266806,0.94059235
id_9c7daea1a_63,0.33632973,0.66503793,0.7969882
id_9c8eff5f1_2,0.8485509,0.456427,0.87317866
id_9c8eff5f1_4,0.6852909,0.3913389,0.6753541
id_9c8eff5f1_5,0.30566815,0.36036173,0.4845849
id_9c8eff5f1_7,0.4713808,0.34399104,0.43900627
id_9c8eff5f1_29,0.20961504,0.31069124,0.44423327
id_9c8eff5f1_51,0.3332006,0.42819,0.7998385
id_9c8eff5f1_55,0.2203053,0.39005658,0.63099015
id_9c8eff5f1_58,0.53144634,0.89001983,1.2707685
id_9c8eff5f1_60,0.28897437,0.36622247,0.4957
id_9c8eff5f1_63,0.2971524,0.39335755,0.5742255
id_9cab36303_7,-0.056020852,0.29203853,0.6362915
id_9cab36303_9,-0.04459275,0.6150529,-0.34819517
id_9cab36303_19,-0.004091904,0.16003287,-0.2287967
id_9cab36303_21,-0.0042039882,0.4325715,-0.19974804
id_9cab36303_22,0.062005155,0.5049243,-0.19120711
id_9cab36303_23,0.25193545,1.1989578,-0.19755934
id_9cab36303_29,0.5800099,-0.06564073,-0.35209116
id_9cab36303_32,-0.06075644,0.059448745,-0.2605069
id_9cab36303_37,1.1767797,1.0025643,0.58192694
id_9cab36303_45,0.008125563,0.21413754,-0.09836088
id_9cab36303_57,-0.03016908,0.05350738,-0.1047775
id_9cab36303_58,-0.017715938,0.043308973,0.4229757
id_9cab36303_60,-0.063476086,0.33240297,-0.09717527
id_9cab36303_61,-0.031123793,0.095832676,0.40343377
id_9cf009a5f_3,-21.458675,-14.718023,-23.890335
id_9cf009a5f_5,-4.65679,-7.6977997,-12.4997635
id_9cf009a5f_8,-1.297028,-2.431532,-4.2547755
id_9cf009a5f_13,-0.07075925,-0.49562675,-0.2693647
id_9cf009a5f_14,-0.07075925,-0.49562675,-0.2693647
id_9cf009a5f_16,-0.07075925,-0.49562675,-0.2693647
id_9cf009a5f_20,-0.07075925,-0.49562675,-0.2693647
id_9cf009a5f_22,-0.07075925,-0.49562675,-0.2693647
id_9cf009a5f_23,-0.07075925,-0.49562675,-0.2693647
id_9cf009a5f_35,-2.3450894,6.494716,-5.1890693
id_9cf009a5f_46,3.0333207,0.301501,2.442634
id_9cf009a5f_48,1.8886143,0.37895152,4.2984786
id_9cf009a5f_55,0.8170838,0.96429753,1.6646532
id_9cf009a5f_63,0.7786881,0.56420755,0.73910433
id_9cf009a5f_65,0.49831742,0.13343422,0.84851485
id_9d1cac17c_5,0.24871457,0.9180672,0.60555947
id_9d1cac17c_6,0.07358023,0.18479826,0.12638082
id_9d1cac17c_7,0.0017328755,0.012491238,0.0402444
id_9d1cac17c_8,0.21709602,0.35478747,0.2018196
id_9d1cac17c_10,-0.011760279,0.059321024,0.008937821
id_9d1cac17c_16,0.030924026,0.17189853,0.11756944
id_9d1cac17c_17,0.038059898,0.15350759,0.043464288
id_9d1cac17c_18,-0.0057612914,0.06785439,0.041950464
id_9d1cac17c_21,0.100843675,0.1546905,0.09288018
id_9d1cac17c_28,1.2071962,1.6805512,1.448481
id_9d1cac17c_30,0.3132378,0.40227884,0.4392491
id_9d1cac17c_62,0.060036514,0.3087284,0.22110046
id_9d1cac17c_65,0.10445247,0.37475097,0.36380154
id_9d1cac17c_66,0.51783043,0.61981064,0.5797168
id_9d1ea2912_2,1.1676631,2.839069,3.2984357
id_9d1ea2912_8,0.25300017,1.3368533,0.9366476
id_9d1ea2912_9,-0.093999825,1.1405069,1.1225171
id_9d1ea2912_10,0.04286015,1.2303423,1.1322824
id_9d1ea2912_11,-0.08900105,0.7450778,0.7523331
id_9d1ea2912_12,-0.07409889,1.1705613,1.1614594
id_9d1ea2912_13,-0.03247028,1.1929406,1.1908582
id_9d1ea2912_21,0.18586071,0.6804522,1.0639607
id_9d1ea2912_36,0.23118296,0.372137,-0.12327774
id_9d1ea2912_37,-0.19228594,-0.10857769,-0.13497825
id_9d1ea2912_38,0.27315408,0.43017566,-0.11956799
id_9d1ea2912_40,0.20263477,0.128752,-0.1257705
id_9d1ea2912_41,0.14087102,-0.018898342,0.22314264
id_9d1ea2912_44,0.4010924,0.6013037,0.53581
id_9d1ea2912_46,0.022625962,0.444053,0.29877546
id_9d1ea2912_47,0.23234062,0.3669747,0.20555632
id_9d1ea2912_48,0.037729446,-0.043112632,0.38251388
id_9d1ea2912_54,0.7462684,0.44852078,0.66668123
id_9d1ea2912_56,-0.13651334,-0.088403985,-0.21660216
id_9d1ea2912_57,0.9316865,1.6006092,1.2894224
id_9d1ea2912_61,0.62320143,0.1979897,-0.19242184
id_9d1ea2912_62,0.2862252,0.29289013,0.24400426
id_9d1ea2912_63,0.37358657,0.58172345,0.45962113
id_9d20caad2_1,1.4479098,2.2284584,2.0028927
id_9d20caad2_8,0.00244449,0.2265185,0.14938031
id_9d20caad2_9,0.06703284,0.17918135,0.03626268
id_9d20caad2_13,0.3460248,0.41990355,0.23937698
id_9d20caad2_15,0.49729154,0.27564797,0.24795218
id_9d20caad2_21,1.0678431,0.7039809,0.41761795
id_9d20caad2_25,0.2597705,0.40223867,0.31744313
id_9d20caad2_29,0.55191267,0.8667669,0.69801575
id_9d20caad2_38,-0.0051404582,0.14905784,0.041933015
id_9d20caad2_40,0.055107653,0.13088039,0.027095351
id_9d20caad2_46,0.35194474,0.28345883,0.19417326
id_9d20caad2_48,0.7912508,0.8142928,0.7709854
id_9d20caad2_52,-0.0022052813,0.053595945,0.05070454
id_9d20caad2_54,0.10632546,0.3161036,0.16306014
id_9d20caad2_56,0.05283977,0.09753784,0.026808169
id_9d20caad2_57,0.030593006,0.17386982,0.0633336
id_9d20caad2_59,0.22380862,0.3904286,0.34573737
id_9d20caad2_67,0.27381924,0.2934435,0.31438684
id_9d2f17eb7_4,0.45396766,0.5491828,0.5181192
id_9d2f17eb7_8,0.491708,0.66582525,0.59058136
id_9d2f17eb7_9,0.75511307,0.73259324,0.6461928
id_9d2f17eb7_14,0.7273388,0.2360584,0.24547634
id_9d2f17eb7_16,0.47098988,1.0899484,1.0043182
id_9d2f17eb7_17,0.14202732,0.55304873,0.38663518
id_9d2f17eb7_18,0.5188517,1.1316936,0.9160325
id_9d2f17eb7_20,0.7678763,0.34333733,0.28847185
id_9d2f17eb7_22,-0.052863725,0.09487978,-0.0046612932
id_9d2f17eb7_24,0.33501697,0.3661144,0.38042483
id_9d2f17eb7_29,0.30367196,0.36377683,0.16228375
id_9d2f17eb7_45,0.20951125,0.35880637,0.13377526
id_9d2f17eb7_47,0.15159632,0.41795927,0.42422935
id_9d2f17eb7_48,0.51382804,0.34716243,0.40471634
id_9d2f17eb7_54,0.67895275,0.68152237,0.81888855
id_9d2f17eb7_56,0.45368755,0.20616479,0.305488
id_9d2f17eb7_59,0.49786052,0.87990135,0.81314325
id_9d2f17eb7_60,0.459465,0.7402467,0.6722498
id_9d2f17eb7_62,0.6232919,0.30723193,0.27310598
id_9d7bb8420_1,1.5502162,1.9999884,1.9293838
id_9d7bb8420_2,1.1715419,0.7478429,1.2635651
id_9d7bb8420_4,0.38491914,0.51281947,0.58927155
id_9d7bb8420_9,0.06321357,0.14439496,0.013899134
id_9d7bb8420_13,0.12990355,0.38685203,0.23081681
id_9d7bb8420_16,0.13069366,0.1761728,0.15664494
id_9d7bb8420_27,0.05731007,0.14887778,0.12349301
id_9d7bb8420_29,0.09207852,0.15496962,0.088975266
id_9d7bb8420_32,0.014370671,0.02134025,-0.009737088
id_9d7bb8420_36,1.2313268,0.4770851,0.34051338
