id_seqpos,reactivity,deg_Mg_pH10,deg_Mg_50C
id_94a53e3fd_4,1.4126359,2.0728376,2.433179
id_94a53e3fd_11,0.21829253,0.17970245,0.28147602
id_94a53e3fd_15,0.16454305,0.3124219,0.4993872
id_94a53e3fd_17,0.95447356,0.63491976,0.53844947
id_94a53e3fd_19,0.53512985,0.583131,0.7280825
id_94a53e3fd_27,0.27576396,0.3820546,0.60865146
id_94a53e3fd_33,0.7845293,0.68910956,0.66854656
id_94a53e3fd_35,0.33272263,0.6350925,0.5053215
id_94a53e3fd_42,0.050491124,0.16395989,0.10979013
id_94a53e3fd_44,0.5526917,0.28427237,0.14328961
id_94a53e3fd_45,0.24877773,0.1721265,0.08924828
id_94a53e3fd_46,0.07691294,0.108469084,0.10426848
id_94a53e3fd_47,0.25233442,0.2196657,0.19054997
id_94a53e3fd_55,0.12646918,0.17580184,0.22296208
id_94a53e3fd_58,0.17853567,0.40716326,0.34620056
id_94a53e3fd_59,0.34308615,0.3795884,0.3993123
id_94ccf391f_10,0.03733506,0.04458087,0.01447298
id_94ccf391f_14,0.28370082,-0.045648362,0.1309884
id_94ccf391f_16,0.66242737,0.3092899,0.19464839
id_94ccf391f_18,0.03554444,-0.010690491,0.13190533
id_94ccf391f_19,0.0078605125,0.041502424,0.05012827
id_94ccf391f_22,-0.05107092,0.20609528,0.3223779
id_94ccf391f_23,-0.016579865,0.078100525,0.017179593
id_94ccf391f_24,-0.0047591724,0.065746605,0.26544064
id_94ccf391f_31,0.13206315,0.34794623,0.093881674
id_94ccf391f_45,0.15171298,0.19052702,0.23739897
id_94ccf391f_47,0.11625124,0.3397613,0.31610206
id_94ccf391f_51,1.2371749,1.3545711,1.7809002
id_94ccf391f_54,0.038204234,0.11530303,0.026731104
id_94ccf391f_57,0.055243805,0.104198284,0.14845543
id_94ccf391f_59,0.3959202,0.25296694,0.23428516
id_94ccf391f_61,0.024954297,0.18740495,0.0732137
id_9511313f4_2,1.6842957,1.1400669,1.6252989
id_9511313f4_3,0.7466876,0.81986934,0.9330762
id_9511313f4_5,0.006180161,0.12732165,0.06259739
id_9511313f4_21,-0.016448583,0.18230599,0.096878536
id_9511313f4_32,0.13368928,0.26777595,0.31473613
id_9511313f4_37,0.052711938,0.2869322,0.07542497
id_9511313f4_38,0.012958064,0.21526681,0.112679884
id_9511313f4_40,0.042630184,0.34739155,0.07524589
id_9511313f4_41,0.3063302,0.62275773,0.30808306
id_9511313f4_50,0.013323454,0.17493063,-0.081936635
id_9511313f4_54,0.122508675,0.055885326,0.055672552
id_9511313f4_56,0.9203517,0.4016364,0.36248
id_9511313f4_59,0.22321355,0.14549138,0.24342512
id_9511313f4_62,0.031903617,0.062798135,-0.16606925
id_9511313f4_65,0.105711125,0.07807749,0.07224073
id_9511313f4_66,0.8296797,0.36846444,0.4498017
id_951f1701b_3,1.6207733,0.045295373,0.35370818
id_951f1701b_8,-0.023366734,0.007409094,-0.058879156
id_951f1701b_9,-0.0445975,0.015383039,-0.062055152
id_951f1701b_30,0.7593656,0.42319965,0.21089901
id_951f1701b_43,0.3905013,0.9888442,0.31345984
id_951f1701b_45,2.2472262,1.4472374,0.8231742
id_951f1701b_48,0.759377,1.9776676,1.6793061
id_951f1701b_51,0.0494995,0.18125933,-0.07757355
id_951f1701b_56,0.015259218,0.04816178,-0.0009532939
id_951f1701b_58,-0.061605696,0.52184355,0.047684178
id_951f1701b_60,0.08457659,0.13315359,-0.14742035
id_951f1701b_66,0.43379313,0.5852212,0.74975705
id_951f1701b_67,1.0050719,2.528159,1.6680262
id_952d77d00_10,0.008962426,0.113389164,0.020610292
id_952d77d00_11,0.020710215,0.040995076,0.014732528
id_952d77d00_33,0.019331843,0.048670873,-0.0076250015
id_952d77d00_37,0.27179408,0.14562704,0.137576
id_952d77d00_40,0.06890249,0.13364494,0.08486007
id_952d77d00_47,0.3725451,0.2698795,0.175508
id_952d77d00_49,0.023727693,0.106442906,0.029324446
id_952d77d00_58,0.010702063,0.10037201,0.014708111
id_952d77d00_61,0.0051298034,0.073096305,0.02046438
id_953d3e92b_0,0.58975583,1.0198346,0.70307654
id_953d3e92b_4,1.0710108,1.1733571,1.4196721
id_953d3e92b_5,0.9770091,0.692577,1.18111
id_953d3e92b_15,0.03263347,0.23366064,0.11749063
id_953d3e92b_36,0.058711033,0.2442741,0.072593965
id_953d3e92b_37,0.13386479,0.22892724,0.112408
id_953d3e92b_39,0.3764057,0.38946757,0.27521947
id_953d3e92b_42,0.080894664,0.17519708,0.06649809
id_953d3e92b_49,0.06616968,0.20125331,0.109062575
id_953d3e92b_53,1.2009609,0.7492315,1.0870647
id_953d3e92b_58,0.027208365,0.20966607,0.09042636
id_953d3e92b_61,0.1582549,0.27275935,0.17435402
id_953d3e92b_65,0.38504615,0.7033491,0.7153654
id_953d3e92b_66,0.12927538,0.23056675,0.3358939
id_953f8ceb9_3,0.62091225,0.7668013,1.0986757
id_953f8ceb9_4,0.6558289,0.78624064,0.8057172
id_953f8ceb9_9,0.3533405,0.34422752,0.29790533
id_953f8ceb9_15,0.4421463,0.5884239,0.58617944
id_953f8ceb9_18,0.22573306,0.92644894,0.7477684
id_953f8ceb9_22,0.11896321,0.2488172,0.14255652
id_953f8ceb9_27,0.738893,0.5655757,0.66403735
id_953f8ceb9_35,0.07994337,0.23152547,0.16698894
id_953f8ceb9_45,0.09831908,0.180693,0.11838529
id_953f8ceb9_49,0.4419273,0.4778508,0.43030965
id_953f8ceb9_56,0.08731803,0.14283657,0.12663552
id_953f8ceb9_57,0.0524766,0.13273007,0.21370356
id_953f8ceb9_58,0.29864374,0.36966747,0.1717119
id_953f8ceb9_60,0.45434,0.56124157,0.4809856
id_953f8ceb9_62,0.30955994,0.5147629,0.47693026
id_954af2d66_0,0.32406393,0.4115482,-0.15395403
id_954af2d66_1,1.1820382,1.7863146,1.2454225
id_954af2d66_3,1.3165187,0.58177024,0.99478495
id_954af2d66_6,-0.15891834,0.5385923,0.2010887
id_954af2d66_9,-0.029131046,0.11625072,-0.09632079
id_954af2d66_14,0.5187499,0.3127437,-0.08456851
id_954af2d66_21,0.13876162,0.21314882,0.024143243
id_954af2d66_30,0.09974852,0.10245499,0.02853867
id_954af2d66_37,-0.009609368,-0.036324814,0.07267935
id_954af2d66_38,0.07845306,0.23046055,-0.036419485
id_954af2d66_51,0.5601406,0.3101343,0.41032133
id_954af2d66_52,0.30824295,0.2789605,0.010954935
id_954af2d66_56,0.0036277813,0.1331694,-0.039745457
id_954af2d66_62,0.1712768,0.65299267,0.613076
id_9558a71f5_6,0.32236627,0.94992137,1.107246
id_9558a71f5_7,1.1153644,0.77627605,0.55193746
id_9558a71f5_24,0.15321401,0.07738634,0.21537076
id_9558a71f5_35,0.34471646,0.57663906,0.7050126
id_9558a71f5_38,0.016692506,0.3805001,0.08764231
id_9558a71f5_44,0.056384116,0.26214176,0.06768588
id_9558a71f5_45,0.7341002,0.6893807,0.60004205
id_9558a71f5_46,1.2772597,0.30603573,-0.0008275903
id_9558a71f5_49,1.2438232,0.9176229,0.77898604
id_9558a71f5_51,0.41057336,0.27711537,0.525703
id_9558a71f5_53,0.10247252,-0.017585328,-0.00038537587
id_9558a71f5_54,-0.059481535,0.10547125,-0.026925152
id_9558a71f5_59,0.69182247,0.9575573,0.43649524
id_9558a71f5_60,0.051825415,0.46153682,0.45955655
id_9558a71f5_64,0.9583746,0.17556809,0.5983311
id_957b3dc16_29,-0.0027152328,0.08468249,0.019379627
id_957b3dc16_34,0.9213124,2.0074363,1.1212958
id_957b3dc16_37,0.011906027,0.16610152,0.07709013
id_957b3dc16_38,0.01696466,0.20615044,0.043721247
id_957b3dc16_49,0.031921674,0.1298428,0.043321066
id_957b3dc16_57,0.17673685,0.49780437,0.22617999
id_957b3dc16_58,0.051210314,0.20178871,0.05784402
id_95901828a_1,1.7129138,2.5359995,0.9483283
id_95901828a_2,1.1998135,0.6543418,0.90954465
id_95901828a_5,0.4416437,0.26398796,0.48366708
id_95901828a_7,0.40706,0.6458015,0.054062854
id_95901828a_11,0.32787195,0.26110315,-0.26121825
id_95901828a_19,1.062242,0.6816964,0.4339443
id_95901828a_22,0.29258597,0.5660645,0.313198
id_95901828a_24,0.36012134,0.41611788,0.038302332
id_95901828a_29,1.3954306,1.4239267,0.7628568
id_95901828a_34,1.8729603,3.2731583,1.962818
id_95901828a_45,0.15648852,0.1414463,0.088283576
id_95901828a_49,0.084248304,0.25111988,0.029943353
id_95901828a_50,0.12621576,0.3961378,0.13778408
id_95901828a_54,0.10852496,0.37072548,0.1930115
id_95901828a_60,0.17756326,0.66736585,0.22349194
id_95901828a_63,0.6334346,0.51352936,0.38247743
id_95901828a_64,0.3589635,0.26864845,0.25258753
id_95901828a_65,0.15734676,0.26625428,0.043021895
id_95ad145e0_1,1.2525294,2.6001332,2.161768
id_95ad145e0_11,0.00063338724,0.22105916,0.14047143
id_95ad145e0_14,0.004469607,0.37313554,0.0882591
id_95ad145e0_16,0.18572615,0.4154163,0.29837582
id_95ad145e0_21,0.0048610424,0.07455598,0.04843778
id_95ad145e0_22,0.050423604,0.19966696,0.07778688
id_95ad145e0_23,0.03562453,0.47975144,0.23838417
id_95ad145e0_30,0.017569663,-0.019505732,-0.03636637
id_95ad145e0_35,1.5380992,0.6221525,0.56210554
id_95ad145e0_39,0.0036694699,0.3480303,0.13558786
id_95ad145e0_41,0.08196412,0.10625342,0.22842261
id_95ad145e0_45,-0.012873019,0.46479982,0.24566521
id_95ad145e0_48,-0.017412912,0.3258515,0.098716885
id_95ad145e0_49,0.014993934,0.12819222,0.15341899
id_95ad145e0_53,0.005875817,0.23635516,0.087008454
id_95ad145e0_56,0.032807373,0.14405596,0.18961899
id_95ad145e0_61,0.06652415,0.2519269,0.008707835
id_95b62f3fd_4,0.068542376,0.2792005,0.37125117
id_95b62f3fd_7,-0.054400045,0.25650594,0.2150148
id_95b62f3fd_11,0.2789851,0.60854036,0.5344788
id_95b62f3fd_19,0.029905733,0.23120806,0.17938244
id_95b62f3fd_22,0.16158049,0.34026444,0.23731066
id_95b62f3fd_34,0.025846252,0.18523939,0.09494033
id_95b62f3fd_37,1.5924454,0.80540603,0.5515738
id_95b62f3fd_41,0.022705343,0.20023023,0.06542635
id_95b62f3fd_51,0.0167677,0.024425253,0.03183594
id_95b62f3fd_52,0.020725466,0.3182776,0.22359018
id_95b62f3fd_56,0.05703843,0.21040934,0.24994798
id_95b62f3fd_63,0.08863454,0.19667543,0.13177359
id_95d4c8445_1,2.0017018,2.6837738,2.432863
id_95d4c8445_7,0.14593033,0.27465168,0.091694154
id_95d4c8445_14,0.066349946,0.14734627,0.1560603
id_95d4c8445_22,0.47927484,0.47330505,0.26807928
id_95d4c8445_25,0.5023193,0.41994268,0.31166154
id_95d4c8445_28,0.08478426,0.37060925,0.32856074
id_95d4c8445_39,0.4702184,0.6332206,0.39900368
id_95d4c8445_48,0.6000554,0.69663125,0.46062538
id_95d4c8445_58,0.32441917,0.24889453,0.16519408
id_95fcb4c7c_9,0.4311637,0.18363413,0.10270686
id_95fcb4c7c_11,0.24278347,0.2643101,0.104479834
id_95fcb4c7c_12,0.47155818,0.2903931,0.16578108
id_95fcb4c7c_16,0.01671365,0.09606287,0.010976851
id_95fcb4c7c_22,0.19915482,0.2239345,0.09313954
id_95fcb4c7c_25,0.02624383,0.071696684,0.031863954
id_95fcb4c7c_27,1.1764377,0.8181844,0.6045189
id_95fcb4c7c_30,0.01682311,0.1919803,0.044044826
id_95fcb4c7c_34,0.23288293,0.11918486,0.115788564
id_95fcb4c7c_39,0.1321424,0.14164944,0.087750964
id_95fcb4c7c_41,0.023130445,0.060996614,0.0062841517
id_95fcb4c7c_44,0.034301963,0.13818152,0.10162686
id_95fcb4c7c_46,0.9545085,0.45067707,0.22588517
id_95fcb4c7c_52,0.5616312,0.4448022,0.40517074
id_95fcb4c7c_53,0.65968364,0.26760316,0.18670575
id_95fcb4c7c_54,0.064544745,0.12579262,0.09529555
id_95fcb4c7c_56,0.03600262,0.19467454,0.09137904
id_95fcb4c7c_61,0.5333811,0.5959901,0.60815513
id_95fcb4c7c_63,0.15815195,0.16243783,0.09781334
id_96066e6d2_1,1.3914789,2.122356,1.7615466
id_96066e6d2_4,1.1219862,1.1755469,0.88022065
id_96066e6d2_10,0.19858655,0.77468085,0.22384734
id_96066e6d2_16,0.04056916,0.046212547,0.02558331
id_96066e6d2_20,0.42780513,0.2749006,0.19301882
id_96066e6d2_21,0.73861444,0.475246,0.43595
id_96066e6d2_23,0.20598003,0.76644045,0.8058139
id_96066e6d2_25,0.64588606,0.4643388,0.6805638
id_96066e6d2_29,-0.0104725575,0.10535576,-0.0041672173
id_96066e6d2_32,0.12104239,0.2683602,0.021790469
id_96066e6d2_34,0.05488584,0.16317643,-0.0131431315
id_96066e6d2_38,0.14591728,0.36274192,0.1811744
id_96066e6d2_42,-0.005466972,0.15804052,-0.021322235
id_96066e6d2_47,0.5304722,0.423424,0.4142129
id_96066e6d2_48,0.07837238,0.28011745,0.14372267
id_96066e6d2_52,0.6850833,1.1683159,0.81852776
id_96066e6d2_55,0.038491227,0.23450615,0.22208071
id_96066e6d2_58,0.10308407,0.2445333,0.19155876
id_96066e6d2_60,0.06953359,0.13687205,0.15870175
id_96066e6d2_62,0.18775897,0.5854466,0.5010694
id_9621a190b_0,0.43094918,0.74796915,0.5551673
id_9621a190b_7,0.7964281,1.7615938,1.1657059
id_9621a190b_12,0.26443037,0.41368455,0.39941132
id_9621a190b_13,0.3482953,0.4936127,0.28822768
id_9621a190b_23,0.38572943,1.0163012,0.80292976
id_9621a190b_31,0.1349598,1.4293735,0.8286455
id_9621a190b_33,0.2226327,0.27889252,0.2274648
id_9621a190b_41,0.5622907,1.0351712,0.786599
id_9621a190b_50,0.10841738,0.100320764,0.089631215
id_9621a190b_52,0.06637051,0.21413212,0.12958343
id_9621a190b_61,0.27505103,0.82640696,0.6835257
id_9621a190b_62,0.22270067,0.14726351,0.12086004
id_9622ea8ce_0,0.58518094,0.6133621,0.23142624
id_9622ea8ce_9,0.36223912,0.35576487,0.5310262
id_9622ea8ce_11,0.52703106,0.166129,0.20481619
id_9622ea8ce_12,0.8711321,0.9486351,0.59190357
id_9622ea8ce_13,1.7705065,0.7507852,0.89948297
id_9622ea8ce_29,0.9609506,0.33791035,0.2550937
id_9622ea8ce_31,0.27244723,0.18431616,-0.026837442
id_9622ea8ce_38,0.02302859,0.09016917,0.014825188
id_9622ea8ce_51,1.1505831,0.32131222,0.2501133
id_9622ea8ce_64,0.23565115,0.13853063,0.10074461
id_963786fec_9,-0.22900477,0.12806997,-0.15675311
id_963786fec_14,-0.14841385,0.31781012,-0.08034806
id_963786fec_17,-0.055506457,0.13624461,-0.062001735
id_963786fec_24,-0.18995972,0.48368484,0.51566786
id_963786fec_37,-1.3814136,-0.5795905,-0.7773429
id_963786fec_42,0.00993892,-0.08274185,0.45287037
id_963786fec_44,0.7289368,0.6968373,0.45051247
id_963786fec_50,2.3804662,1.3860916,2.0801456
id_963786fec_53,-1.0121689,-0.89168596,0.86201656
id_963786fec_63,0.3041387,0.7179694,1.6407409
id_963786fec_66,0.009818181,-0.11273344,0.77781266
id_9687287db_8,0.23516917,0.87001944,0.9637422
id_9687287db_12,0.22282888,0.2225031,0.27714244
id_9687287db_19,0.10498471,0.23104207,0.14378686
id_9687287db_23,0.47068375,0.2552903,0.32407424
id_9687287db_30,-0.010836565,0.065025225,0.0130924545
id_9687287db_31,0.25949582,0.171111,0.08468746
id_9687287db_35,0.11057506,0.51591307,0.36782113
id_9687287db_44,0.36502865,0.3560585,0.31482983
id_9687287db_46,0.021812983,0.0682661,0.06579942
id_9687287db_50,0.03029877,0.11719437,0.07906063
id_9687287db_54,0.93965566,0.49951383,0.46677265
id_9687287db_58,0.2609134,0.29300585,0.19464436
id_9687287db_61,0.27409413,0.19306245,0.18721257
id_9687287db_64,0.078301616,0.4917147,0.16379654
id_9687287db_65,0.02599973,0.18476178,0.11655556
id_9687287db_66,0.018958516,0.44115707,0.3635031
id_969133bc4_1,1.4525528,2.508518,3.1823988
id_969133bc4_9,0.2993952,0.35956737,0.34769863
id_969133bc4_13,0.8555705,1.1365532,1.3136876
id_969133bc4_16,-0.0014652039,0.5106986,0.4354859
id_969133bc4_20,0.5607375,0.59870076,0.9600482
id_969133bc4_33,0.969242,0.90158284,0.53863186
id_969133bc4_38,0.11361686,0.15785657,0.44028857
id_969133bc4_39,0.41624096,0.18903325,0.2355701
id_969133bc4_46,0.1837769,0.08562367,0.1226538
id_969133bc4_47,0.30724114,0.24174818,0.13906288
id_969133bc4_60,0.1851891,0.17359759,0.14860356
id_969133bc4_62,0.17499252,0.25855288,0.28831333
id_969133bc4_67,0.18205787,0.41639936,0.31033388
id_96ad52483_3,0.6758651,0.25688034,0.5003961
id_96ad52483_6,0.46631595,0.44414797,0.46724626
id_96ad52483_9,0.17233124,0.076317884,0.19208495
id_96ad52483_12,0.27783373,0.1659716,0.10466963
id_96ad52483_14,0.43053496,0.50579304,0.4211379
id_96ad52483_15,0.16732422,0.14106779,0.2981461
id_96ad52483_22,0.16899146,0.14860669,0.22791076
id_96ad52483_23,0.48208526,0.4762512,0.47930026
id_96ad52483_34,0.17118429,0.10695772,0.2572895
id_96ad52483_37,0.34864703,0.123237886,0.05658275
id_96ad52483_41,0.5836345,0.4631213,0.52075684
id_96ad52483_43,0.05859369,0.041445095,0.15046836
id_96ad52483_51,0.17993379,0.16022648,0.47494107
id_96ad52483_54,0.25732028,0.17480487,0.35789135
id_96ad52483_58,0.5849925,0.72903144,1.1965369
id_96ad52483_59,0.3968368,0.21742995,0.35729653
id_96b9587cd_1,1.956764,1.7981739,1.8707818
id_96b9587cd_3,1.0674994,0.7097128,1.1923525
id_96b9587cd_10,0.6565525,0.5869514,1.0872632
id_96b9587cd_12,0.5071044,0.51123905,0.44893402
id_96b9587cd_17,0.17938022,0.35528153,0.49281773
id_96b9587cd_28,0.30994296,0.019183494,-0.08562875
id_96b9587cd_34,0.54956084,0.41234776,0.2776822
id_96b9587cd_40,0.065370604,0.20168218,0.31805423
id_96b9587cd_42,0.6322817,0.8622895,1.0082133
id_96b9587cd_43,0.31386936,0.25139794,0.3711311
id_96b9587cd_60,0.4664803,0.2693807,0.46237883
id_96b9587cd_67,0.04807773,0.33538198,0.39944223
id_96d76059b_7,1.2438499,1.0106404,0.6583869
id_96d76059b_24,0.6070141,0.3285888,0.29119343
id_96d76059b_37,0.41882738,0.6188927,0.37494203
id_96d76059b_44,0.1453187,0.15987773,0.09134094
id_96d76059b_47,0.37843838,0.2315807,0.07807623
id_96d76059b_48,0.1548146,0.4220013,0.1941334
id_96d76059b_49,0.7420031,0.6770039,0.5212774
id_96d76059b_50,0.9443592,0.5425088,0.35971606
id_96d76059b_52,0.39257783,0.40776038,0.25002626
id_96d76059b_60,0.44194135,0.44599056,0.40307721
id_96f52583a_0,0.27895737,0.40104473,0.14843766
id_96f52583a_9,-0.027229212,0.43596175,0.11981285
id_96f52583a_17,0.17152888,0.2450117,-0.08211539
id_96f52583a_20,0.008967188,-0.07895137,0.18602093
id_96f52583a_21,1.5699389,1.4803826,1.1224469
id_96f52583a_22,1.1806111,0.8671139,0.71145463
id_96f52583a_34,0.036116857,0.20437193,-0.029797671
id_96f52583a_38,0.475121,0.51046675,0.14881022
id_96f52583a_40,0.09726479,0.18964715,0.30156812
id_96f52583a_42,-0.011456156,-0.048886992,0.07199667
id_96f52583a_43,0.071550034,0.060333133,-0.065965794
id_96f52583a_57,-0.033429123,0.20916168,0.057151314
id_96f52583a_64,0.030668136,0.27173895,0.16280362
id_971a93cc4_4,0.1704679,0.26079622,0.74121547
id_971a93cc4_12,0.79322195,0.7828595,1.2658979
id_971a93cc4_19,0.08076829,0.11723529,0.12224589
id_971a93cc4_28,0.10400811,0.107659705,0.07642091
id_971a93cc4_34,0.094790086,0.113876015,0.1176691
id_971a93cc4_40,0.4694436,0.656779,1.0099145
id_971a93cc4_43,0.048264742,0.010598455,0.018885948
id_971a93cc4_44,0.056119516,0.055981874,0.113437235
id_971a93cc4_47,0.21468689,0.15938579,0.17554209
id_971a93cc4_52,0.02963836,-0.007231389,-0.0053698635
id_971a93cc4_54,0.3103717,0.24845807,0.17787555
id_971a93cc4_55,0.16811556,0.044590443,0.036693346
id_971a93cc4_56,0.2549511,0.25530386,0.34133783
id_971a93cc4_65,0.3833233,0.12486142,0.1435167
id_971a93cc4_67,0.14180677,0.2670319,0.24061994
id_972c96a24_8,0.06940227,0.43541718,0.41801104
id_972c96a24_13,-0.0075928634,0.013424648,-0.0306164
id_972c96a24_14,-0.047292076,0.13203946,0.05758794
id_972c96a24_20,1.1165442,0.89068824,1.337341
id_972c96a24_26,0.27970693,0.3000711,0.26239172
id_972c96a24_27,0.3102224,0.7424609,0.34376487
id_972c96a24_30,0.01550098,0.22810361,0.15395893
id_972c96a24_33,-0.053691864,-0.060462344,-0.033748355
id_972c96a24_35,-0.065751836,-0.023996368,0.124288276
id_972c96a24_41,-0.073090136,-0.11920446,0.10857741
id_972c96a24_49,0.010994532,0.1980156,0.32160482
id_972c96a24_52,0.7326609,0.8383825,1.184994
id_972c96a24_55,0.03707615,0.13717201,-0.000302987
id_972c96a24_56,0.07564201,0.0021111295,0.08512245
id_972c96a24_58,-0.03314909,0.17207485,0.25927997
id_972c96a24_59,0.09401637,0.5622755,0.74444675
id_972c96a24_63,0.15110055,0.113710076,0.17970361
id_972c96a24_67,0.13257736,0.5589274,0.19891271
id_974dfe397_0,0.4916921,0.60351133,0.25377694
id_974dfe397_1,1.1155804,2.0169973,1.7517971
id_974dfe397_3,0.7549964,0.5426577,0.63146687
id_974dfe397_4,1.1632322,1.5281295,1.3229688
id_974dfe397_5,0.71354234,1.229582,0.9060216
id_974dfe397_8,0.45183632,0.6826797,0.5710445
id_974dfe397_19,0.12226657,0.45808864,0.25102642
id_974dfe397_30,0.044759057,0.12017672,0.052630406
id_974dfe397_40,0.6769399,0.40896368,0.21526657
id_974dfe397_43,0.09128147,0.25966215,0.09264145
id_974dfe397_45,0.021368086,0.08136169,0.011240781
id_974dfe397_46,0.4682601,0.38770568,0.16423164
id_974dfe397_47,0.25953054,0.22568683,0.10449499
id_974dfe397_53,0.67408067,0.6490483,0.41023767
id_974dfe397_59,0.20865805,0.22983651,0.13133538
id_976aaee9c_1,2.9980235,3.3819492,3.7882292
id_976aaee9c_4,0.86479414,0.5820703,1.0337857
id_976aaee9c_8,0.036224723,0.39418587,0.5737238
id_976aaee9c_9,0.11687206,0.444829,0.6071036
id_976aaee9c_15,0.63576573,0.32925108,0.3914351
id_976aaee9c_17,1.021311,0.6565409,0.8092967
id_976aaee9c_25,0.36252636,0.859277,0.7056781
id_976aaee9c_29,0.10723969,0.21186475,0.102687515
id_976aaee9c_31,0.074145555,0.18353654,0.0909032
id_976aaee9c_40,0.051109567,0.7082262,0.5025011
id_976aaee9c_49,-0.0022223713,0.098508336,0.011155602
id_976aaee9c_51,0.1040553,0.08458781,0.08292799
id_976aaee9c_66,0.16547796,0.3718738,0.5086205
id_978cafdbc_2,1.282053,2.0045812,1.2478058
id_978cafdbc_11,-0.26631814,0.17055687,-0.03161781
id_978cafdbc_14,-0.032187525,-0.07344584,-0.11273099
id_978cafdbc_29,-0.024709083,-0.0035010655,-0.0779366
id_978cafdbc_33,-0.10051602,-0.012201488,-0.2178844
id_978cafdbc_37,0.8618103,0.39277062,0.41443756
id_978cafdbc_40,0.27444416,0.17435859,-0.041340802
id_978cafdbc_44,-0.032553468,-0.06248521,0.25167203
id_978cafdbc_45,0.079308845,-0.007717815,0.14164965
id_978cafdbc_47,0.14753088,0.5358666,0.17596436
id_978cafdbc_49,-0.014004958,0.0136831775,-0.047579378
id_978cafdbc_50,-0.041656148,0.14893153,-0.0017881604
id_978cafdbc_52,0.15524675,0.3154805,0.25043365
id_978cafdbc_53,0.008435261,0.3178213,-0.009627642
id_978cafdbc_57,0.20592728,0.33033058,0.29925567
id_978cafdbc_59,0.024503712,-0.019105183,-0.002294918
id_978cafdbc_66,0.4999781,1.1344885,1.1122868
id_979bd6ef2_7,0.92056775,0.30567104,0.6771777
id_979bd6ef2_10,0.6455541,0.6170678,0.88482165
id_979bd6ef2_13,0.6899919,0.19424142,0.47265154
id_979bd6ef2_14,0.6503644,0.7201389,0.62449807
id_979bd6ef2_21,-0.559523,-1.9186518,-2.700746
id_979bd6ef2_24,0.5481535,0.25560874,-0.049957823
id_979bd6ef2_38,0.3219292,0.16466168,0.39472958
id_979bd6ef2_40,0.16180716,0.18406884,0.27283195
id_979bd6ef2_45,0.46758854,0.53678656,0.5000858
id_979bd6ef2_48,0.4922567,0.30933866,0.6001368
id_979bd6ef2_51,0.41055092,0.4175687,0.45343485
id_979bd6ef2_53,0.36642295,0.39188254,0.49563968
id_979bd6ef2_60,0.46986446,0.23439509,0.34388807
id_97b2f3ff8_17,0.29572827,0.48784003,0.4994073
id_97b2f3ff8_20,0.09727585,0.19247916,0.25188273
id_97b2f3ff8_26,0.085980676,0.18632247,0.18388166
id_97b2f3ff8_32,0.09346592,0.14210223,0.09356072
id_97b2f3ff8_33,0.24762172,0.30105245,0.20911093
id_97b2f3ff8_48,0.07637094,0.15985368,0.045047067
id_97b2f3ff8_53,0.48095512,0.48763075,0.42872465
id_97b2f3ff8_64,0.27773553,0.3858169,0.25996172
id_97c8361ed_10,0.0450556,0.38529512,0.24979684
id_97c8361ed_12,0.38966238,0.36183494,0.42369807
id_97c8361ed_14,0.048107624,0.25515425,0.111009866
id_97c8361ed_15,0.0023132742,0.034029078,0.028675348
id_97c8361ed_17,0.060132183,0.32527912,0.17724077
id_97c8361ed_22,1.5682648,1.8253201,1.5132192
id_97c8361ed_26,0.14539735,0.3349635,0.53975
id_97c8361ed_37,0.023898631,0.16835274,0.048303682
id_97c8361ed_39,0.0045472104,0.30005285,0.052798826
id_97c8361ed_42,0.10424076,0.37167472,0.16943493
id_97c8361ed_46,0.5941291,0.319897,0.22460447
id_97c8361ed_65,0.7238786,1.4036267,1.3986504
id_97c8361ed_66,0.5019023,0.5557785,0.6400632
id_97dedae83_12,0.8689576,0.22254428,0.03358352
id_97dedae83_16,0.35097763,0.13074753,0.08755388
id_97dedae83_19,0.9556247,1.4849325,0.5777939
id_97dedae83_20,1.1549482,0.3662685,0.2816352
id_97dedae83_28,0.3030526,0.2042932,0.08490595
id_97dedae83_36,0.8449668,1.1624475,0.72080904
id_97dedae83_38,1.4677259,1.5585247,0.8120184
id_97dedae83_40,0.76475114,0.21930704,0.16832606
id_97dedae83_50,0.8894234,1.1612437,0.8159792
id_97dedae83_57,0.7067097,0.55921924,0.59317064
id_97dedae83_58,0.60878265,0.6165665,0.37978062
id_97dedae83_67,0.32410815,0.17130989,0.14419824
id_98083e401_8,0.6697783,0.5217215,0.6217016
id_98083e401_11,0.08202748,0.13694264,0.08664511
id_98083e401_26,0.28701392,0.41133124,0.59348136
id_98083e401_36,0.14307906,0.18046936,0.16714609
id_98083e401_37,0.1979939,0.33625194,0.18352199
id_98083e401_38,0.29102397,0.24780929,0.23654819
id_98083e401_39,0.11148342,0.52837735,0.44024667
id_98083e401_46,0.29903504,0.47543663,0.7041736
id_98083e401_53,0.16797674,0.39378285,0.50731885
id_98083e401_56,0.62008774,0.50069237,0.43170923
id_98083e401_61,0.112384126,0.33998838,0.18143861
id_98083e401_64,0.17082898,0.44336462,0.5342944
id_98083e401_65,0.07407374,0.18057099,0.23818259
id_98083e401_67,0.14576384,0.37875122,0.46064103
id_9816ff53e_1,1.2687916,0.8859988,2.1652718
id_9816ff53e_6,0.63769317,0.5578402,0.97201073
