id_seqpos,reactivity,deg_Mg_pH10,deg_Mg_50C
id_5ab699511_55,0.97156054,0.24272524,0.22213024
id_5ab699511_60,0.41620284,0.28676093,0.2452235
id_5ab699511_62,0.5054799,1.8270159,1.3294126
id_5ab699511_64,0.9089499,2.3149855,1.6557018
id_5ab699511_65,0.3474884,0.4209816,0.27456248
id_5ab699511_67,0.09613658,0.13395013,0.1538115
id_5b08ec5fd_0,1.9195467,4.631847,0.058190454
id_5b08ec5fd_3,2.5230713,0.6710968,2.4401834
id_5b08ec5fd_6,0.86623126,0.19057818,-0.343027
id_5b08ec5fd_8,-0.39230415,0.00019958046,0.5183709
id_5b08ec5fd_24,1.1831269,0.5286844,2.4376652
id_5b08ec5fd_35,1.2078791,0.1395019,0.06899682
id_5b08ec5fd_41,0.059995547,-0.10956049,0.04492902
id_5b08ec5fd_43,0.22524242,0.533404,-0.20415309
id_5b08ec5fd_44,0.00231789,-0.20193025,-0.17785044
id_5b08ec5fd_50,1.2502259,0.27381533,0.24116309
id_5b08ec5fd_59,0.82538825,-0.010771021,0.02083962
id_5b6e3e51c_8,0.11081623,0.42779416,0.35331252
id_5b6e3e51c_9,0.21742837,0.34638765,0.41888914
id_5b6e3e51c_10,0.50894403,0.33858195,0.36500242
id_5b6e3e51c_13,0.22761773,0.47638264,0.3861394
id_5b6e3e51c_24,0.46778238,0.46417296,0.4124221
id_5b6e3e51c_28,0.22270663,0.40919477,0.22615297
id_5b6e3e51c_40,0.5016414,0.23787884,0.2440606
id_5b6e3e51c_44,-0.0077653346,0.08533785,0.07162455
id_5b6e3e51c_48,0.7961924,0.52299327,0.38758624
id_5b6e3e51c_49,0.91721517,0.47303754,0.47718498
id_5b6e3e51c_52,0.14970998,0.16265966,0.076213256
id_5b6e3e51c_54,0.24248566,0.15710674,0.08419033
id_5b6e3e51c_55,0.1800001,0.11755567,0.089507475
id_5b6e3e51c_58,0.032130968,0.25950634,0.20417164
id_5b6e3e51c_63,0.13552906,0.31019604,0.14440674
id_5b6e3e51c_65,0.25778985,0.3083632,0.14391275
id_5b6e3e51c_66,0.36762637,0.32956955,0.22955349
id_5b8baa166_2,1.3726506,1.0783648,1.3530798
id_5b8baa166_8,0.049650867,0.1461416,0.035363533
id_5b8baa166_11,0.21540916,0.35505974,0.32199067
id_5b8baa166_13,1.319665,4.44442,2.9861593
id_5b8baa166_17,0.09779811,0.23388173,0.21034496
id_5b8baa166_18,0.025291257,0.04790883,0.012676505
id_5b8baa166_29,0.043904692,0.18412982,0.091896854
id_5b8baa166_33,0.21158153,0.40803173,0.29854032
id_5b8baa166_35,0.22928256,0.619476,0.4253897
id_5b8baa166_43,-0.020085791,0.08089266,0.020771403
id_5b8baa166_47,0.21880008,0.11736322,0.11199404
id_5b8baa166_50,0.016544668,0.23040372,0.0681737
id_5b8baa166_55,0.110854805,0.30545712,0.14537275
id_5b8baa166_61,0.039148174,0.26808777,0.13781941
id_5b8baa166_67,0.24728803,1.0973783,0.7639102
id_5b9c7041f_4,0.50487095,0.4134459,0.43168667
id_5b9c7041f_5,0.091100045,0.1464537,0.111532696
id_5b9c7041f_10,0.20058043,0.28935072,0.22262707
id_5b9c7041f_18,0.7828819,0.82306236,0.8299084
id_5b9c7041f_22,0.10412425,0.16507007,0.097287476
id_5b9c7041f_34,0.67436814,0.4614306,0.32685506
id_5b9c7041f_35,0.24337257,0.42397958,0.30887097
id_5b9c7041f_37,0.14516708,0.17098987,0.021152124
id_5b9c7041f_41,0.7669647,0.8235459,0.4481697
id_5b9c7041f_46,0.046597984,0.1699009,0.06518578
id_5b9c7041f_52,0.54972893,0.7972542,0.3889385
id_5b9c7041f_53,0.23076752,0.3083181,0.32290044
id_5b9c7041f_55,0.33825472,0.9090021,0.8462742
id_5b9c7041f_64,0.1924345,0.16359396,0.08113949
id_5b9c7041f_66,0.025085768,0.2091588,0.2174155
id_5badee75e_0,0.5018024,0.5390245,0.46607617
id_5badee75e_1,1.8735757,3.8830786,3.5429919
id_5badee75e_5,0.49772036,0.83165425,0.60637456
id_5badee75e_6,-0.07043241,0.46778584,0.3219775
id_5badee75e_7,0.015442431,0.07322719,0.040096562
id_5badee75e_14,0.05272017,0.37490207,0.1584901
id_5badee75e_17,0.14633814,0.4279692,0.16630146
id_5badee75e_23,0.3938649,0.40689036,0.2049769
id_5badee75e_31,0.68639594,0.4565922,0.41624388
id_5badee75e_35,0.28792763,0.22541709,0.29338259
id_5badee75e_43,0.06591141,0.31061462,0.13192256
id_5badee75e_44,0.05913408,0.27875626,0.07330851
id_5badee75e_50,0.5299409,0.7742409,0.44579256
id_5badee75e_55,0.51210445,0.65609056,0.7586251
id_5badee75e_59,0.16731107,0.3539755,0.3266742
id_5badee75e_61,0.24354447,0.4427306,0.41723853
id_5badee75e_64,-0.0045461636,0.24124767,0.15418912
id_5bb362a0e_3,0.6120155,0.2409948,0.50067914
id_5bb362a0e_5,0.54187095,0.6586629,0.6437687
id_5bb362a0e_14,0.59410083,0.7871016,0.80287313
id_5bb362a0e_16,0.8073591,0.6906682,0.79720837
id_5bb362a0e_17,1.1902931,1.1694448,1.1336999
id_5bb362a0e_24,0.7934799,0.71469307,0.4651794
id_5bb362a0e_29,0.23925108,0.4957652,0.36312094
id_5bb362a0e_30,0.32496214,0.50106835,0.3166936
id_5bb362a0e_31,0.081274405,0.17662759,0.1586472
id_5bb362a0e_41,0.6396694,0.24411047,0.23165515
id_5bb362a0e_53,0.08731901,0.09516205,0.11692683
id_5bb362a0e_60,0.23132876,0.4722117,0.36231676
id_5bb362a0e_67,0.7630713,0.9347876,0.9315961
id_5bbd258bd_0,0.64704657,0.59016836,0.49414584
id_5bbd258bd_9,0.42000198,0.30058584,0.28570515
id_5bbd258bd_13,0.08423127,0.27420577,0.20042868
id_5bbd258bd_19,1.366545,2.1211126,1.9429322
id_5bbd258bd_25,0.3049089,0.68307537,0.37511393
id_5bbd258bd_29,0.099670604,0.33053032,0.15065323
id_5bbd258bd_43,0.3493083,0.21952623,0.10473621
id_5bbd258bd_44,1.7910712,0.729593,0.71651316
id_5bbd258bd_45,0.6105072,0.41187555,0.24416155
id_5bbd258bd_48,0.01954048,0.087037906,0.014389637
id_5bbd258bd_53,0.20168513,0.22978555,0.2449654
id_5bbd258bd_57,0.18250966,0.40258276,0.16809148
id_5bbd258bd_61,0.02274498,0.16456363,0.049671765
id_5bbd258bd_64,0.021797001,0.28451398,0.23005636
id_5bd892994_1,1.0829542,1.5459887,1.8057916
id_5bd892994_5,0.26457474,0.84946024,1.1070349
id_5bd892994_18,0.24880211,0.39460742,0.48718232
id_5bd892994_27,0.47309268,0.112797506,0.09267958
id_5bd892994_39,0.05221395,1.0086193,0.8346848
id_5bd892994_42,0.33295557,0.3255585,0.2509052
id_5bd892994_43,0.21594462,0.28446147,0.24658808
id_5bd892994_51,0.4531715,0.5248214,0.61203223
id_5bd892994_54,0.24720103,0.25890058,0.16662371
id_5bd892994_57,0.1374584,0.26023376,0.14166097
id_5bd892994_66,0.6477777,0.77049285,0.6556476
id_5bdcb00cf_1,2.9153984,2.3855953,2.0002434
id_5bdcb00cf_5,0.32327515,0.43185014,0.49238557
id_5bdcb00cf_9,0.36949196,0.07195566,-0.16078447
id_5bdcb00cf_14,0.42294976,0.69467664,0.1517166
id_5bdcb00cf_16,0.5648219,0.56652737,0.50664794
id_5bdcb00cf_17,0.47340456,0.7686681,0.14661525
id_5bdcb00cf_20,0.29083872,0.76241183,0.16949709
id_5bdcb00cf_27,0.24290198,0.49104735,-0.040946677
id_5bdcb00cf_29,0.047673747,0.40222085,0.32009688
id_5bdcb00cf_37,-0.03525909,0.18655147,0.056984488
id_5bdcb00cf_40,0.027101561,0.013997722,0.09658972
id_5bdcb00cf_41,0.014651183,-0.030534644,0.02437829
id_5bdcb00cf_45,0.53083146,1.0051048,0.62046003
id_5bdcb00cf_53,0.98684937,1.2615719,0.83348745
id_5bdcb00cf_63,0.1982594,0.30043006,0.179394
id_5be574414_5,1.3044444,2.9819665,2.666255
id_5be574414_11,0.07862922,0.37085035,0.16604835
id_5be574414_14,0.005042104,0.059384793,0.011378557
id_5be574414_16,-0.0045114164,-0.0008796037,-0.01094014
id_5be574414_18,0.64023125,1.3523629,0.89102316
id_5be574414_24,0.06300909,0.25488475,0.12388169
id_5be574414_27,0.4295354,0.19110502,0.15036729
id_5be574414_28,0.19506411,0.2470635,0.06260754
id_5be574414_29,0.0976001,0.12912086,-0.006133867
id_5be574414_35,0.21171232,0.20371594,0.1661251
id_5be574414_53,0.050378658,0.07895747,0.07706707
id_5be574414_55,0.105411515,0.060581803,0.0692051
id_5be574414_56,0.4528368,0.64459515,0.52746636
id_5be574414_59,0.17200883,0.33404958,0.121031955
id_5be574414_62,0.07131555,0.25944707,0.09777245
id_5be574414_67,0.18865712,1.1740162,0.99172604
id_5beb3d12f_0,0.5646692,0.7520863,0.53638554
id_5beb3d12f_3,1.4532645,0.92583436,1.3896017
id_5beb3d12f_10,0.15067163,0.5681662,0.37244302
id_5beb3d12f_20,0.3106168,0.34669167,0.28512225
id_5beb3d12f_21,0.2298037,0.41485804,0.3565277
id_5beb3d12f_24,0.7956119,2.3397093,2.0312643
id_5beb3d12f_25,0.49406338,0.68437374,0.6808367
id_5beb3d12f_27,1.1890043,0.5091366,0.26915103
id_5beb3d12f_31,0.963661,0.6126339,0.66755193
id_5beb3d12f_33,0.6617193,0.3263889,0.417079
id_5beb3d12f_35,0.7310571,0.6094114,0.66620535
id_5beb3d12f_40,0.33332154,0.5036831,0.44410813
id_5beb3d12f_48,0.22729369,0.25793484,0.21363327
id_5beb3d12f_49,0.2945757,0.26106533,0.18539858
id_5beb3d12f_54,0.320661,0.37028033,0.2738103
id_5c19b06ac_0,0.55898184,0.66412276,0.6892749
id_5c19b06ac_2,1.3469568,0.27135015,0.43726876
id_5c19b06ac_13,0.4086645,0.4975776,0.5033579
id_5c19b06ac_14,0.60926586,0.4645827,0.49446732
id_5c19b06ac_22,0.5287762,0.4180422,0.4347583
id_5c19b06ac_24,0.6290413,0.5796698,0.4033749
id_5c19b06ac_31,0.17961133,1.6649108,1.8490967
id_5c19b06ac_33,0.6950649,0.80947155,0.62802756
id_5c19b06ac_34,1.1079926,1.0571164,1.2879405
id_5c19b06ac_35,0.25650817,0.39950123,0.33305743
id_5c19b06ac_41,0.110384844,0.17644197,0.09907855
id_5c19b06ac_45,0.27001783,0.14312957,0.100630745
id_5c19b06ac_46,0.12745474,0.19818665,0.16452941
id_5c19b06ac_66,0.32145247,0.22216277,0.196959
id_5c590cf2d_14,0.08583797,-0.043914787,0.3608179
id_5c590cf2d_20,1.5975933,0.71419424,1.3340958
id_5c590cf2d_25,-0.03496893,0.073591225,-0.09822302
id_5c590cf2d_29,-0.13098095,0.5380711,0.15210013
id_5c590cf2d_31,0.022385253,0.3538095,0.11681737
id_5c590cf2d_35,0.45813212,0.29905412,0.1949482
id_5c590cf2d_39,0.7368894,1.5838122,1.2770326
id_5c590cf2d_45,-0.03379378,0.17391175,0.03617951
id_5c590cf2d_52,1.2054771,0.9919005,0.7582553
id_5c590cf2d_54,0.4804833,0.13027337,0.081701875
id_5c590cf2d_59,0.3561649,0.2519815,0.1846725
id_5c590cf2d_67,-0.0866474,0.68892425,0.18412124
id_5c6775ff4_3,1.1082565,0.68576556,0.83928835
id_5c6775ff4_14,0.10457307,0.113644585,0.109210216
id_5c6775ff4_20,0.16643393,0.14887092,0.09619344
id_5c6775ff4_22,0.026126822,0.09300617,0.04725536
id_5c6775ff4_33,0.073216565,0.1165008,0.0975469
id_5c6775ff4_35,0.17671761,0.22269623,0.11879915
id_5c6775ff4_40,0.17297283,-0.19418296,-0.3881842
id_5c6775ff4_42,0.56650865,0.204716,0.158275
id_5c6775ff4_45,0.46981463,0.33160192,0.373747
id_5c6775ff4_53,0.22365312,0.38321975,0.5323407
id_5c6775ff4_55,0.29890114,0.28741622,0.24687532
id_5c6775ff4_57,0.19546211,0.44867226,0.5149936
id_5c6775ff4_59,0.45768648,0.29168004,0.31527525
id_5c6775ff4_61,0.33400723,0.44437075,0.25067884
id_5c6775ff4_62,0.26514253,0.30184412,0.3532526
id_5c6775ff4_65,0.841363,0.81547105,0.87598664
id_5c6775ff4_66,0.5684375,0.47837996,0.66618764
id_5c743665e_1,1.0861642,1.5234293,1.349028
id_5c743665e_7,0.013421611,0.0122078145,0.06990218
id_5c743665e_12,0.03859749,0.06143259,0.029994098
id_5c743665e_16,0.58843094,0.5342057,0.40952298
id_5c743665e_24,0.123380326,0.25648427,0.14181681
id_5c743665e_30,0.33248487,0.30948564,0.2523644
id_5c743665e_31,0.058531575,0.24013712,0.14358373
id_5c743665e_38,0.76079935,1.1805623,0.9396945
id_5c743665e_41,0.46370065,1.2829926,0.847834
id_5c743665e_46,0.17618896,0.06557224,0.110537834
id_5c743665e_52,0.30368108,0.28940856,0.15249923
id_5c743665e_57,0.021793468,0.14751592,0.054038312
id_5c743665e_58,0.037704766,0.13976695,0.083798155
id_5c743665e_66,0.39623356,0.26542968,0.1836328
id_5c743665e_67,0.4819664,0.7664279,0.41164967
id_5c7489068_5,0.7751118,0.9524352,1.1033542
id_5c7489068_6,1.1904132,1.2219204,1.2245358
id_5c7489068_9,0.07815062,0.11958202,0.15947317
id_5c7489068_15,0.18239252,0.15734687,0.13317034
id_5c7489068_17,0.61314565,0.6828914,0.7023586
id_5c7489068_25,0.51022655,0.41012806,0.5283278
id_5c7489068_26,0.15438236,0.18438761,0.15726368
id_5c7489068_28,-0.019205289,0.34213382,0.4945897
id_5c7489068_30,0.6393481,0.21977992,0.25115412
id_5c7489068_31,0.2900334,-0.2343801,-1.0343068
id_5c7489068_37,0.62051874,0.2745958,0.25021672
id_5c7489068_38,0.35121694,0.24839668,0.16871622
id_5c7489068_39,0.05832719,0.19729061,0.12964365
id_5c7489068_43,0.262713,0.6768861,0.56932986
id_5c7489068_44,0.2685863,0.44646075,0.3301619
id_5c7489068_45,0.26158556,0.2533756,0.27994454
id_5c7489068_47,0.4467364,0.28353795,0.24849339
id_5c7489068_51,0.78335214,0.7667356,0.9091366
id_5c7ae0123_0,0.27470285,-0.030642563,-0.028765772
id_5c7ae0123_6,0.29549003,0.26698336,0.19027095
id_5c7ae0123_12,1.1126596,1.3803823,0.6845899
id_5c7ae0123_23,0.30015263,1.1022747,0.6374536
id_5c7ae0123_24,0.16340953,0.19221084,0.13318887
id_5c7ae0123_32,0.42055932,0.6914512,0.7837079
id_5c7ae0123_33,0.501992,0.17705227,0.45351225
id_5c7ae0123_42,0.49501848,0.9014893,1.0158321
id_5c7ae0123_45,0.041216455,0.114389926,0.08692939
id_5c7ae0123_46,0.00083722704,0.114840135,0.1272151
id_5c7ae0123_48,0.46836582,0.18788946,0.18272217
id_5c7ae0123_51,0.53157973,0.66275513,0.49977306
id_5c7ae0123_56,0.10396042,0.04578818,0.061331086
id_5c7ae0123_57,0.018903915,0.097236,0.034071185
id_5c7ae0123_61,0.36249384,1.0005368,0.8288493
id_5c952f22c_3,0.9082042,0.18394652,1.1380188
id_5c952f22c_5,0.964126,1.1505455,1.4521511
id_5c952f22c_18,0.4556844,1.8175293,0.66646284
id_5c952f22c_23,0.20324421,0.71584123,0.56450427
id_5c952f22c_27,0.6679299,1.643421,1.4191351
id_5c952f22c_30,0.33646005,0.7231677,0.7803247
id_5c952f22c_43,1.6205178,1.4919636,1.433617
id_5c952f22c_50,0.30923203,0.29267803,0.20893586
id_5c952f22c_53,0.14558867,0.24352707,0.12050961
id_5c952f22c_57,0.27616554,0.5353771,0.5300959
id_5c952f22c_67,0.17307569,0.6073831,0.46106988
id_5c98e54e0_2,1.3076186,0.92066354,1.1789033
id_5c98e54e0_7,0.40521523,0.35132,0.30077586
id_5c98e54e0_13,1.1434243,0.60860044,0.79110456
id_5c98e54e0_16,0.052332453,0.07824673,0.061526157
id_5c98e54e0_21,0.25886744,0.23042467,0.26538417
id_5c98e54e0_24,0.13749696,0.10546789,0.074593626
id_5c98e54e0_32,0.08833601,0.38924682,0.21045305
id_5c98e54e0_34,1.3805807,1.2554777,1.1567725
id_5c98e54e0_43,0.16037913,-0.20639646,-0.64211726
id_5c98e54e0_44,0.18773167,0.5327891,0.4629509
id_5c98e54e0_46,0.15000838,0.24298973,-0.054381356
id_5c98e54e0_50,0.8672227,0.8969108,0.8707407
id_5c98e54e0_51,0.5581001,0.46835515,0.42095146
id_5c98e54e0_62,0.46909678,0.58237314,0.59042704
id_5c98e54e0_63,0.82933927,0.37666398,0.45316967
id_5c98e54e0_66,0.59420353,0.3735063,0.4261068
id_5d1f53ad7_0,0.56409067,0.6401254,0.46163377
id_5d1f53ad7_1,1.8074383,2.161592,2.4083056
id_5d1f53ad7_2,1.4210253,1.2650874,1.651969
id_5d1f53ad7_10,0.27040192,0.4582125,0.13950674
id_5d1f53ad7_19,0.12727892,0.37592515,0.13999481
id_5d1f53ad7_20,0.13994277,0.26452857,0.13546719
id_5d1f53ad7_24,0.1261938,0.1490608,0.04728253
id_5d1f53ad7_25,0.17769475,0.13824995,0.036466245
id_5d1f53ad7_26,0.07116333,-0.0013456304,0.027771844
id_5d1f53ad7_33,0.13884175,0.2658813,0.12379188
id_5d1f53ad7_40,0.018598238,0.06723106,0.08375924
id_5d1f53ad7_64,0.25945744,0.53330624,0.667
id_5d3326f87_3,0.70411426,0.5130608,0.787098
id_5d3326f87_4,0.81818426,0.5375797,0.63595337
id_5d3326f87_6,0.07637533,0.06417209,0.09832739
id_5d3326f87_15,0.7994494,0.8670714,0.9057477
id_5d3326f87_19,0.7621595,0.8991179,0.99545014
id_5d3326f87_29,0.47690895,0.50353026,0.49497807
id_5d3326f87_31,0.11260376,-0.02037691,-0.18608792
id_5d3326f87_36,0.28384626,0.1930191,0.28109217
id_5d3326f87_39,0.56344455,0.64981574,0.41835663
id_5d3326f87_42,0.18241248,0.24890845,0.23992774
id_5d3326f87_47,0.80114406,1.6894988,1.5423703
id_5d3326f87_48,0.6325865,0.49364263,0.4598409
id_5d3326f87_50,0.48940888,0.52658916,0.44021004
id_5d3326f87_51,0.7206358,0.39921468,0.61018217
id_5d3326f87_55,0.77817065,1.1141436,0.97523415
id_5d3326f87_57,0.7234456,0.9300848,0.9679117
id_5d3326f87_61,0.09781867,0.19851162,0.20326789
id_5d3326f87_62,0.03008214,0.1880311,0.2055216
id_5d3326f87_64,0.04097532,0.061859313,0.07917747
id_5d3326f87_65,0.31512433,0.4896358,0.28806937
id_5d4c97e90_4,0.8292571,0.8733834,0.9819462
id_5d4c97e90_7,0.11838182,0.17563432,0.19353694
id_5d4c97e90_18,0.2621449,0.2807393,0.26535407
id_5d4c97e90_21,0.06281313,0.07208761,0.05837695
id_5d4c97e90_31,0.08813404,0.0117544485,-0.0015001321
id_5d4c97e90_39,0.0022515885,0.1660085,0.019536234
id_5d4c97e90_49,0.14112051,0.18685965,0.103093386
id_5d4c97e90_51,0.812195,0.64234203,0.61163896
id_5d4c97e90_54,-0.0059848567,0.14124319,0.119959846
id_5d4c97e90_61,0.11257843,0.16404651,0.11343949
id_5d4c97e90_62,0.2092317,0.32157242,0.2792723
id_5d4c97e90_66,0.6135076,0.66993535,0.82656527
id_5d60f6054_1,1.583521,2.0636048,2.3176224
id_5d60f6054_7,0.042883296,0.18993022,0.11750292
id_5d60f6054_14,0.051031448,0.28222856,0.17162478
id_5d60f6054_15,0.1054846,0.2318429,0.23219626
id_5d60f6054_17,0.22553998,0.25214633,0.17320655
id_5d60f6054_19,0.07389138,0.2860269,0.1037969
id_5d60f6054_20,0.11640507,0.24279374,0.10739142
id_5d60f6054_25,0.06580904,0.10755566,0.019172164
id_5d60f6054_28,0.03593507,0.100280195,0.025204344
id_5d60f6054_33,1.2675129,0.4867164,0.35384184
id_5d60f6054_40,0.015482277,0.3516751,0.08449735
id_5d60f6054_43,0.85724646,1.1238176,0.82529885
id_5d60f6054_52,0.6870753,0.7917642,0.5090519
id_5d60f6054_54,0.038546976,0.15452935,0.032565206
id_5d60f6054_55,0.084972136,0.17250672,0.1470365
id_5d69a4d9b_2,0.965915,0.45028362,0.86190283
id_5d69a4d9b_6,0.25405324,0.2507446,0.19550808
id_5d69a4d9b_10,0.116537355,0.21594116,0.110137634
id_5d69a4d9b_31,0.085895054,0.15264255,0.10705514
id_5d69a4d9b_48,0.2298561,0.2251817,0.27030617
id_5d69a4d9b_64,0.1619938,0.37363634,0.47173008
id_5d8487260_1,1.9467176,2.5410175,2.4160385
id_5d8487260_14,0.0050447797,0.07201964,0.040581334
id_5d8487260_19,0.042563017,0.1896504,0.06465338
id_5d8487260_23,0.052933656,0.06311444,-0.009733759
id_5d8487260_24,0.27580532,0.3663559,0.23913117
id_5d8487260_31,-0.016208697,0.23692368,0.1166405
id_5d8487260_34,0.44895265,0.60553926,0.44448382
id_5d8487260_36,0.18859725,0.68057024,0.7783857
id_5d8487260_51,0.018090786,0.15551525,0.083406426
id_5d8487260_52,-0.08151632,0.0929937,0.04499949
id_5d8487260_64,0.08139974,0.111729264,0.09784827
id_5d93bdda1_6,0.43955132,0.6253904,0.45360172
id_5d93bdda1_10,0.57490236,0.5281573,0.4294612
id_5d93bdda1_13,0.93587327,0.46046937,-0.01005779
id_5d93bdda1_16,0.5420356,0.22395334,0.020306988
id_5d93bdda1_17,0.104648754,0.2849503,0.49426872
id_5d93bdda1_21,-0.07518556,-0.111149706,-0.35817802
id_5d93bdda1_30,0.1415095,-1.237786,-2.2367537
id_5d93bdda1_31,0.13165496,0.08086534,-0.045660388
id_5d93bdda1_42,0.084494695,0.16056412,0.121376514
id_5d93bdda1_43,0.18741927,0.21011111,0.29712287
id_5d93bdda1_48,0.5924116,0.6558747,0.76627326
id_5d93bdda1_56,0.3761264,0.49887612,0.54938924
id_5d93bdda1_58,0.54642165,0.68242025,0.66690135
id_5d93bdda1_59,0.55342007,0.42101288,0.50870454
id_5d93bdda1_62,0.5289955,0.33159977,0.345185
id_5d93bdda1_64,0.37912917,0.5772607,0.56941026
id_5d93bdda1_65,0.85570216,1.3013302,1.2837615
id_5d93bdda1_66,0.2600552,0.36466247,0.4010331
id_5d9c01f84_0,0.5421044,0.532601,0.5419178
id_5d9c01f84_1,1.0734452,1.5790031,1.3617464
id_5d9c01f84_32,0.30864334,0.24080291,0.07135156
id_5d9c01f84_37,0.33005336,0.53844345,0.36262164
id_5d9c01f84_41,0.18408623,0.31811002,0.18111654
id_5d9c01f84_45,-0.0020407347,0.09086897,0.070714876
id_5d9c01f84_46,0.052482326,0.1592598,0.050949167
id_5d9c01f84_51,0.033809304,0.12543255,0.12245632
id_5d9c01f84_52,0.011428922,0.1160176,0.049642663
id_5d9c01f84_54,0.119988054,0.2779736,0.20487575
id_5d9c01f84_55,0.1274736,0.39102522,0.37135267
id_5d9c01f84_56,0.16307235,0.463515,0.31689933
id_5d9c01f84_60,0.14743096,0.88903165,0.6535416
id_5d9c01f84_63,0.59870446,0.47634685,0.42097184
id_5d9c01f84_65,0.19809936,0.27431062,0.3222318
id_5dbd0de8c_10,0.038219765,-0.0227802,0.05568058
id_5dbd0de8c_21,-0.018251244,0.030293724,0.010950338
id_5dbd0de8c_23,0.06328037,-0.00081823743,0.045331325
id_5dbd0de8c_34,0.04704865,0.04651162,0.010751696
id_5dbd0de8c_36,0.73852736,0.14571911,0.22238535
id_5dbd0de8c_42,0.117353566,0.2300131,0.19866268
id_5dbd0de8c_44,0.5878303,0.24584082,0.5120291
id_5dbd0de8c_46,0.19008261,0.080749884,0.12518735
id_5dbd0de8c_51,0.049434915,0.26287827,0.10576648
id_5dbd0de8c_52,0.008706263,0.04252066,0.01582709
id_5dbd0de8c_54,-0.026714437,0.092352964,0.005787726
id_5dbd0de8c_56,-0.018070882,0.021557404,0.013335594
id_5dbd0de8c_65,0.034816314,0.11131496,0.059946507
id_5de2c7937_2,1.0016284,0.638823,1.0907375
id_5de2c7937_6,0.15908748,0.23627052,0.399068
id_5de2c7937_7,0.23961729,0.17041221,0.34360322
id_5de2c7937_13,0.36233503,0.5125138,0.48441887
id_5de2c7937_19,0.44458222,0.87609935,0.8413987
id_5de2c7937_21,0.4313829,0.9429461,0.7955312
id_5de2c7937_24,0.15547816,0.3004758,0.40578082
id_5de2c7937_26,0.20096557,0.3526585,0.38734138
id_5de2c7937_27,0.9963143,0.9863325,1.3261763
id_5de2c7937_31,1.3529663,2.0067153,1.7583947
id_5de2c7937_33,1.3113581,1.7770724,1.5190551
id_5de2c7937_36,0.26994288,0.31033587,0.19379313
id_5de2c7937_38,0.13147254,0.22826597,0.08736
id_5de2c7937_41,0.33429328,0.12864347,0.24674706
id_5de2c7937_47,0.5319743,0.47618136,0.47733513
id_5de2c7937_50,0.04885851,0.41190597,0.3595613
id_5de2c7937_65,0.7361899,0.5454647,0.485365
id_5deb672d9_0,0.3560063,0.47289005,0.28311768
id_5deb672d9_1,1.2113554,2.1775734,1.4778134
id_5deb672d9_8,0.21191382,1.0164745,0.9526088
id_5deb672d9_13,0.13526884,0.36266062,0.2979768
id_5deb672d9_29,0.078072496,0.3518213,0.10234178
id_5deb672d9_36,0.0933894,0.29708007,0.106239036
id_5deb672d9_42,0.5229102,0.3575454,0.22096315
id_5deb672d9_57,0.070428774,0.28574413,0.17089705
id_5deb672d9_59,0.023339268,0.12282915,0.029813712
id_5deb672d9_61,-0.0042358777,0.13289595,-0.018000545
id_5e3b11e27_3,0.4974824,0.53034055,0.677217
id_5e3b11e27_7,0.269256,0.35686484,0.3432809
id_5e3b11e27_9,0.19760248,0.38108325,0.3276094
id_5e3b11e27_12,0.07009646,0.073427126,0.055758197
id_5e3b11e27_20,0.08226152,0.16920176,0.09961697
id_5e3b11e27_22,0.06996375,0.12941693,0.15310377
id_5e3b11e27_30,0.1494768,0.45064336,0.18943496
id_5e3b11e27_33,0.0014024576,0.062604755,0.03481397
id_5e3b11e27_43,0.36154184,0.6127654,0.29709822
id_5e3b11e27_45,0.08933511,0.23879686,0.21244736
id_5e3b11e27_47,0.14926097,0.24981548,0.18398392
id_5e3b11e27_51,0.25948748,0.19456924,0.120671436
id_5e3b11e27_54,-0.0018467252,0.59830457,0.32411486
id_5e3b11e27_56,0.08321573,0.1506328,0.090106964
id_5e3b11e27_59,0.07878314,0.42222312,0.3074755
id_5e3b11e27_61,0.055852894,0.10253573,0.08185611
id_5e3b11e27_63,0.19071317,0.32619786,0.23232041
id_5e3b11e27_64,0.301039,0.6123432,0.717961
id_5e4ca4633_6,0.2522734,0.22447544,0.36375824
id_5e4ca4633_7,0.28677732,0.45989433,0.44943482
id_5e4ca4633_11,0.8538801,0.93347603,0.89682
id_5e4ca4633_21,0.23876746,0.22996357,0.24846603
id_5e4ca4633_22,0.7142263,0.6314865,0.55912215
id_5e4ca4633_28,0.5905189,0.8980977,0.72029847
id_5e4ca4633_35,0.31123465,0.38259038,0.5293526
id_5e4ca4633_37,0.310485,1.7864058,1.3678247
id_5e4ca4633_39,0.8716859,0.643585,0.7319473
id_5e4ca4633_48,0.2882648,0.18705979,0.20365357
id_5e4ca4633_50,0.21945663,0.48296848,0.42164806
id_5e4ca4633_56,0.47897407,0.29241133,0.25844166
id_5e4ca4633_62,0.29502034,0.28377664,0.24475463
id_5e4ca4633_64,0.36377648,0.53186053,0.53261197
id_5e4ca4633_66,0.13295688,0.32157898,0.3899474
id_5e6632525_0,0.6017246,0.63852316,0.52800196
id_5e6632525_3,1.303132,1.0532544,1.3442391
id_5e6632525_4,0.9231621,0.62468654,0.8715157
id_5e6632525_10,0.13769805,0.20600891,0.16759838
id_5e6632525_14,0.51263297,0.47828543,0.41535208
id_5e6632525_15,0.026229816,0.73814756,0.90342754
id_5e6632525_30,0.17288722,0.43662232,0.2775445
